name,latitude,longitude,room type,price,reviews per month
Cozy and bright bedroom in South Williamsburg,40.70989,-73.96231,Private room,75,3.04
Elegance on West Side,40.79891,-73.9528,Entire home/apt,105,3.04
"Bright renovated apartment, quiet Bushwick block!",40.69493,-73.92276,Entire home/apt,135,3.04
BELLA CASA large Studio - 5 mins to Times Square!!,40.76451,-73.96744,Entire home/apt,249,3.04
SUNNY ROOM C - GREAT LOCATION RIGHT NEXT TO METRO,40.69373,-73.95041,Private room,65,3.04
Chez Jesse Vacation Spot - Manhattan Loft,40.80714,-73.93747,Private room,80,3.04
~Flatiron 2 Bedroom~Amazing Location~Sleeps 6~,40.74478,-73.98442,Entire home/apt,349,3.04
baynefamilywithlove,40.68382,-73.8796,Entire home/apt,110,3.04
It's a Stunning Day in Bed-Stuy!,40.67612,-73.90813,Private room,48,3.04
Spacious alcove studio in the middle of Chelsea,40.74435,-73.99535,Entire home/apt,160,3.04
Perfect for 4!,40.78981,-73.942,Entire home/apt,160,3.04
Loft on the Best Block of the Lower East Side,40.71683,-73.99172,Entire home/apt,130,3.04
Astoria Center Location,40.76523,-73.9118,Private room,49,3.04
"SMALL ROOM NO WINDOW, NO AIR CONDITIONER V-ROOM",40.6875,-73.8664,Private room,39,3.04
Sonder | Stock Exchange | Smart 2BR + Sofa Bed,40.70779,-74.01249,Entire home/apt,390,3.04
New renovation cozy home 12 min train to Manhattan,40.74508,-73.90291,Shared room,65,3.04
"Relaxing, comfy, and stress-free apartment.",40.89039,-73.83186,Entire home/apt,50,3.04
Homey Townhouse + PRIVATE Bathroom,40.68648,-73.99257,Private room,120,3.05
Small room with private bath in New York,40.82943,-73.94728,Private room,45,3.05
Private room - Heart of East Village,40.72853,-73.98619,Private room,100,3.05
Renting apt for a weekend getaway,40.83454,-73.94224,Entire home/apt,100,3.05
Chic Aptmnt close to Barclay Center,40.67794,-73.97398,Entire home/apt,125,3.05
Entire 2BR APT (not a railroad),40.70698,-73.95406,Entire home/apt,170,3.05
The Big Room in Flushing,40.75518,-73.80422,Private room,50,3.05
Spanish Harlem with terrace.,40.79229,-73.94962,Private room,80,3.05
Luxury Upper East Side Apartment,40.76205,-73.96382,Entire home/apt,328,3.05
Room and Breakfast  -  Room 1,40.68523,-73.92926,Private room,49,3.05
A sunny healthy big bedroom,40.74262,-73.87907,Private room,51,3.05
3BR Home 25 Mins to Times Square + Manhattan,40.73147,-73.89486,Entire home/apt,175,3.05
***Come Stay in Comfort while you Experience NYC**,40.85117,-73.94344,Private room,55,3.05
Ft Greene Studio,40.69387,-73.97316,Entire home/apt,100,3.05
Charming Artistic Flat in Brooklyn,40.67731,-73.98138,Private room,75,3.05
QUIET ROOM IN  A BIG NOICY NEW YORK :),40.76362,-73.98546,Private room,99,3.05
4min subway.free parking big private room温馨漂亮大睡房,40.71984,-73.83969,Private room,78,3.05
Newly renovated duplex home in Central Harlem,40.81182,-73.94331,Entire home/apt,159,3.05
Quint brownstone private entrance with spa on site,40.80324,-73.94887,Entire home/apt,125,3.05
Cozy studio in the heart of New York,40.76383,-73.98979,Entire home/apt,185,3.05
Brooklyn Exquisite,40.6927,-73.97265,Entire home/apt,165,3.05
Beautiful Luxury Studio w/Exceptional Water View,40.71085,-74.01801,Entire home/apt,200,3.05
Beautiful West-side Harlem Brick apartment!!,40.81303,-73.95285,Private room,180,3.05
Sonder | Stock Exchange | Private 1BR + Kitchen,40.70789,-74.01229,Entire home/apt,234,3.05
Spacious bedroom for the modern traveler,40.74792,-73.88115,Private room,42,3.05
500 sq ft Studio with Private Bathroom,40.7084,-73.78882,Entire home/apt,64,3.05
Best private room A in Brooklyn close to Subways,40.68581,-73.90838,Private room,58,3.05
Improved Response Rate@ The Valley,40.69368,-73.92295,Entire home/apt,110,3.06
"166 Reviews, Single-Family House",40.67308,-73.99333,Entire home/apt,262,3.06
Authentic New York Vintage Home,40.62105,-74.08723,Private room,49,3.06
CHARMING  ROOM CLOSE TO MANHATTAN,40.76786,-73.92433,Private room,45,3.06
Cozy studio on the Upper East Side!,40.78167,-73.95004,Entire home/apt,170,3.06
"Bright Spacious Brooklyn Gem, 3 BR",40.6576,-73.94609,Entire home/apt,140,3.06
Cozy Room in the Big Apple,40.83018,-73.9483,Private room,50,3.06
Charming Bushwick Brownstone.,40.69068,-73.91418,Private room,70,3.06
Private Bedroom in the Heart of Hell's Kitchen,40.76094,-73.994,Private room,63,3.06
Cozy private room and bathroom in Brooklyn,40.64293,-74.01786,Private room,58,3.06
"Private room in UES:Ideal Location, Private &Quiet",40.78311,-73.95299,Private room,80,3.06
Casa Estrella,40.70679,-73.92295,Entire home/apt,207,3.06
Newly renovated 2 bed/2 bath in heart of Bushwick,40.69426,-73.90785,Entire home/apt,157,3.06
Great room in the heart of Manhattan !,40.78602,-73.94977,Private room,100,3.06
"Unique, Comfortable Apt in Heart of East Village",40.72853,-73.98472,Private room,100,3.06
Your Absolute Best NYC Experience!!!,40.72873,-73.98759,Entire home/apt,398,3.06
Cozy room/creative space in modern bed stuy home.,40.68911,-73.94727,Private room,90,3.06
SUPER COZY LUXURY APT WALL ST. WITH GYM/ROOFTOP,40.70496,-74.00639,Entire home/apt,128,3.06
KID-friendly 2BR apartment - heart of Williamsburg,40.70945,-73.95843,Entire home/apt,289,3.06
Dreamer Room,40.68862,-73.95572,Private room,65,3.06
Fun Leffert's Gardens Suite,40.66068,-73.9504,Private room,99,3.06
3 Beds in Private Room 2 - 20 Minutes to Manhattan,40.69397,-73.94921,Private room,70,3.06
Luxury 3 bedroom in Prime Midtown,40.74485,-73.97072,Entire home/apt,625,3.06
(UES) Entire Apartment Near Central Park,40.77608,-73.94665,Entire home/apt,180,3.06
Luxury Private Bed Same Street As Subway!,40.67895,-73.91077,Private room,75,3.06
"5mins Waterfront, McCarren, 25mins to Times Sq",40.73002,-73.95636,Private room,61,3.06
SUMMER SALE! Huge 3 Bedroom/ 2Bath Full-Floor LOFT,40.79805,-73.93399,Entire home/apt,379,3.06
Great room for 2 or 3 people close to the trains,40.68727,-73.94736,Private room,56,3.06
Artist's Jungle Suite + Private Bathroom,40.64073,-73.95832,Private room,70,3.07
Best Chelsea Street. Beautiful Room. Superhost.,40.74652,-74.00089,Private room,125,3.07
Cosy Room in Great Location -W'burg,40.70833,-73.95395,Private room,89,3.07
Bright and Cheerful,40.69354,-73.96152,Entire home/apt,259,3.07
Room #3 in Hip Harlem Garden Apt.,40.79668,-73.93379,Private room,60,3.07
Private BR+Bath Near Central Park,40.79479,-73.94919,Private room,110,3.07
SunnyHome,40.74514,-73.83137,Private room,60,3.07
Private Bedroom in NYC w/ SUPERHOST.,40.73702,-73.857,Private room,60,3.07
Spacious 2 Bedroom Apartment by Central Park,40.79575,-73.94817,Entire home/apt,145,3.07
Private Room with Private Bathroom in Harlem,40.80604,-73.94233,Private room,85,3.07
Economy Brooklyn Space for your NYC Adventure!,40.67368,-73.92165,Private room,29,3.07
Your Home Away From Home!,40.76199,-73.79465,Entire home/apt,110,3.07
Wake up to Central Park (privet room),40.79771,-73.94833,Private room,145,3.07
Cheap bedroom with private half bath attached!,40.85014,-73.93743,Private room,30,3.07
Comfy Apt in NYC Brownstone,40.74812,-73.97663,Entire home/apt,150,3.07
"Convenient to the east and west, private basement.",40.66255,-73.94676,Entire home/apt,65,3.07
MODERN AND BEAUTIFUL  BROOKLYN,40.67346,-73.93295,Private room,60,3.07
Great location shared place by Times Square,40.7648,-73.98879,Shared room,70,3.07
Cool and cozy in Brooklyn,40.65517,-73.95827,Private room,50,3.07
2 Rooms + Bath in Spacious Apartment w/ Backyard,40.71572,-73.94161,Private room,209,3.07
Beautiful cozy 3 bedrooms steps from Industry City,40.66214,-73.99511,Entire home/apt,172,3.07
Studio Apartment in Queens,40.66448,-73.76479,Entire home/apt,85,3.07
New York  East village Artsy Apartment,40.72658,-73.97753,Entire home/apt,158,3.07
Beautiful Historic Townhouse w/ Backyard(Duplex),40.80722,-73.9491,Entire home/apt,159,3.07
*NYC Central Park* Entire Floor with Great Privacy,40.79689,-73.96289,Entire home/apt,149,3.07
Private Room in Prime Crown Heights Location!,40.67613,-73.94578,Private room,59,3.07
Bronx Home 5 Minute walk from Yankee Stadium,40.82228,-73.92783,Private room,45,3.07
East Village Cottage Life,40.72939,-73.98007,Private room,85,3.07
LUXURY Brooklyn Brownstone 1 block from train,40.63093,-74.02363,Entire home/apt,175,3.07
"Spacious And Sunny Apartment, Private Roof Deck!",40.69176,-73.95396,Entire home/apt,120,3.07
Central & Comfy East Village Studio,40.73011,-73.98405,Entire home/apt,189,3.07
Sonder | Stock Exchange | Premier 2BR + Kitchen,40.70734,-74.01056,Entire home/apt,412,3.07
Charming Bright 2BR apt- sleeps 6,40.70424,-73.98597,Entire home/apt,189,3.08
Modern 1BR apt in Greenpoint/Williamsburg Brooklyn,40.7215,-73.94136,Entire home/apt,111,3.08
Cozy NYC Bedroom in the Best Manhattan Location!,40.74717,-73.99179,Private room,105,3.08
Beloved Brooklyn style apartment,40.66002,-73.99073,Entire home/apt,80,3.08
East village lovely bedroom!,40.73052,-73.98461,Private room,130,3.08
"Modern Garden 2BD w/ Backyard, Dishwasher, Laundry",40.69155,-73.94975,Entire home/apt,165,3.08
Colorful Brooklyn Garden Casita,40.65827,-73.97962,Entire home/apt,125,3.08
"PRIVATE LARGE STUDIO FOR YOU, PLUS!",40.68398,-73.94101,Entire home/apt,90,3.08
"Cozy 1Br Apartment, Entire Place.",40.74201,-73.92096,Entire home/apt,100,3.08
Sunny Chelsea Oasis,40.74503,-73.99922,Entire home/apt,233,3.08
Serene Goldfish Pond Garden Apt in Williamsburg,40.71304,-73.9482,Entire home/apt,215,3.08
Charming & artsy cozy one bedroom Apt.,40.7355,-73.90064,Entire home/apt,105,3.08
BEST of Bushwick Brooklyn / Subway 1 blk/NYC 15min,40.70393,-73.92377,Entire home/apt,95,3.08
Bright NYC Flat with Manhattan Views,40.80024,-73.91422,Private room,49,3.08
Harlem Jazz (private bath),40.82204,-73.94293,Private room,65,3.08
Cozy bedroom+bath for 2 in historic Park Slope NYC,40.6718,-73.98251,Private room,190,3.08
Loft w/Private Rooftop. Spectacular NYC Views,40.70781,-73.94479,Entire home/apt,225,3.08
Comfortable 2-Room Studio Apt with Backyard,40.68229,-73.93261,Entire home/apt,100,3.08
Spacious 1st floor apartment.,40.75436,-73.85696,Entire home/apt,135,3.08
Chic & Cozy Brooklyn Apartment,40.68994,-73.90526,Private room,65,3.08
Lovely place for traveler,40.69089,-73.93912,Shared room,31,3.08
Casa familiar,40.83703,-73.91643,Private room,40,3.08
3 Bedroom Artsy Apartment. Best Deal in Brooklyn.,40.71567,-73.95831,Entire home/apt,207,3.08
"Gym, Rooftop, Pool Lux mater bedroom/private bath",40.76258,-73.96809,Private room,129,3.08
Sunny Private Room close to Manhattan(Green),40.69682,-73.93067,Private room,66,3.08
Spanish Harlem magical place full of life .,40.7958,-73.93766,Private room,90,3.08
Master Bedroom in Bushwick Minutes from Subways,40.6897,-73.91146,Private room,70,3.08
"Centrally Located 2 Bedroom, 1 Bath",40.72391,-73.98409,Entire home/apt,700,3.08
"Bright, modern, cozy 1 bed with amazing view",40.71595,-73.96467,Entire home/apt,200,3.08
Central Park 4 Bed Steps to Train + Ground floor!,40.7983,-73.96115,Entire home/apt,450,3.08
Peaceful.,40.69026,-73.97074,Private room,50,3.08
ARTIST LOFT+OFFICE in PRIME WILLIAMSBURG!,40.7093,-73.96484,Private room,123,3.09
"近地铁及市中心,交通方便,干净,明亮,到曼哈頓只要30分鐘",40.75532,-73.8206,Private room,41,3.09
Peaceful South Slope Living Quarters,40.66012,-73.98343,Entire home/apt,123,3.09
Fort Greene Hideaway,40.68805,-73.96952,Entire home/apt,150,3.09
Big Studio apt- Legal NY rental,40.65742,-73.92385,Entire home/apt,85,3.09
Comfy private room in Williamsburg,40.71347,-73.96452,Private room,85,3.09
127 St & Convent Av NYC ABCD RM 3,40.81205,-73.95273,Private room,69,3.09
Cozy room in Times Square .,40.76276,-73.98942,Private room,140,3.09
Peaceful Private Room in Brooklyn,40.6883,-73.90596,Private room,39,3.09
❤ART of Chelsea | 1bd rm | Walk/bike everywhere!,40.74067,-74.00013,Entire home/apt,196,3.09
Private bedroom in the heart of West Village,40.73381,-74.00365,Private room,150,3.09
A4Long Island City Big Room Great Location,40.75603,-73.93405,Private room,58,3.09
Family-friendly Bright Studio in Our Brooklyn Home,40.65064,-73.95045,Entire home/apt,94,3.09
Peaceful apartment,40.70709,-73.89422,Entire home/apt,49,3.09
UES Renovated Safe Location,40.76798,-73.95274,Entire home/apt,148,3.09
Brand New Fully Remodeled Modern House,40.74267,-73.8996,Entire home/apt,255,3.09
Charming Studio,40.74633,-73.98694,Entire home/apt,170,3.09
Big 2-bdrm / Morgan Ave L Train / Roberta's,40.7022,-73.93165,Entire home/apt,200,3.09
Private Room! AMAZING area in SoHo!,40.72918,-74.00482,Private room,209,3.09
❤️❤️NEW 2 level home 15min to the Beach ⚓ BOOK NOW,40.87675,-73.86372,Entire home/apt,280,3.09
Mott Haven Dorm-Bed D,40.80994,-73.93061,Shared room,28,3.09
Dumbo paradise,40.69617,-73.97456,Private room,89,3.09
Spacious studio across from Morningside Park,40.80218,-73.95904,Entire home/apt,100,3.09
MILES DAVIS BIG BEAUTIFUL BEDROOM,40.80822,-73.94051,Private room,90,3.09
"Huge Apartment & Private Bathroom, Upper East Side",40.76521,-73.96337,Private room,99,3.09
Hamilton Loft. 2Queen. priv bath. full kitchen,40.82163,-73.94757,Entire home/apt,145,3.09
"E Flatbush! Cozy, 20 min walk to Dwnstate Hosp",40.64941,-73.93451,Private room,33,3.09
Brooklyn artistic studio apartment!,40.68396,-73.95267,Entire home/apt,90,3.09
Close to JFK,40.68831,-73.75141,Private room,42,3.09
Amazing 3BR private triplex in historic townhouse!,40.73499,-73.98875,Entire home/apt,1000,3.09
Penthouse Designer Loft Brooklyn,40.63947,-74.01888,Entire home/apt,195,3.1
Room in perfect Manhattan location,40.73747,-74.00014,Private room,110,3.1
Studio Apt. in East Williamsburg,40.70972,-73.93864,Entire home/apt,95,3.1
Large Clean Room Midtown East NYC,40.75413,-73.96792,Private room,100,3.1
Sunny Suite in Historic Brooklyn,40.63649,-73.96508,Entire home/apt,165,3.1
Nice studio in Midtown Manhattan,40.75462,-73.96869,Entire home/apt,99,3.1
"Cozy, Comfy, City Living.",40.82873,-73.89553,Entire home/apt,120,3.1
Comfortable cool -  Manhattan - up to 2 guests,40.75894,-73.9915,Private room,90,3.1
Ensuite privacy close to Manhattan,40.74688,-73.90674,Private room,70,3.1
Renovated 1 bdrm apt close to city,40.6725,-73.93981,Entire home/apt,98,3.1
"Safe, comfy convenient",40.63052,-73.92181,Private room,34,3.1
Queen Bed/Awesome Space/Sauna & Spa Amenities,40.62379,-73.92995,Private room,49,3.1
Beautifull Bed Stuy 1bdrm apt with outdoor space!,40.69097,-73.93612,Entire home/apt,77,3.1
Romantic hide out in brooklyn,40.68314,-73.92981,Private room,69,3.1
Spacious Private Access Near Trains M - L and J,40.69228,-73.91399,Private room,33,3.1
Lovely Room in Brooklyn,40.6697,-73.99357,Private room,145,3.1
"Sunny 1 Bedroom Apt, Lower East Side, Manhattan",40.71921,-73.99238,Private room,150,3.1
Studio Bushwick (shared bathroom apt next door),40.70533,-73.92778,Entire home/apt,55,3.1
Bright & Luxurious Studio in Financial District,40.70744,-74.01521,Entire home/apt,160,3.1
"# 1 B Brooklyn NYC Apt close to metro subway, JFK",40.63439,-73.94397,Entire home/apt,150,3.1
"Main st APT w PRIVATE Bath, bedroom, living room.",40.75794,-73.83234,Entire home/apt,150,3.1
Posh Alcove Studio: Everything You Need For NYC!,40.7385,-73.97945,Entire home/apt,200,3.1
Modern private bed & bath next to Barclays Center,40.68081,-73.9729,Private room,120,3.1
Comfy Room in Luxury BK Apartment,40.69307,-73.90541,Private room,65,3.1
Private Bedroom B in Bushwick Minutes from Subways,40.68993,-73.91139,Private room,60,3.1
Newly renovated private room w/ view! 5mins to N/R,40.64689,-74.01401,Private room,55,3.1
Cozy Brooklyn 2 Bedroom for your BUDGET!,40.676,-73.92283,Entire home/apt,76,3.1
MANHATTAN Upper West LUXURY -- for  5. Free Parkng,40.83547,-73.94207,Entire home/apt,140,3.1
Artists Home and Studio in Gramercy Park 2,40.73583,-73.98037,Entire home/apt,155,3.1
Sumptuous floor through apartment in brownstone,40.6882,-73.97651,Entire home/apt,160,3.1
"2nd floor, Room# 5 (8'x12')",40.66888,-73.89372,Private room,35,3.1
"✨Unique space, private bath, close to subway!",40.70103,-73.91018,Private room,80,3.1
Rochester's Place Comfy Cozy Crown Heights NYC,40.67588,-73.92405,Private room,85,3.1
Beautiful Clean & Quiet Room! Rm#3,40.70477,-73.90943,Private room,69,3.1
Central Park West: 3 Bedroom + 2 Bath Jewel-box,40.8,-73.96026,Entire home/apt,438,3.1
BRIGHT DESIGNER FLAT heart of Greenwich Village,40.73301,-73.99819,Entire home/apt,420,3.1
Truly A Sweet Home away from Home.,40.68656,-73.95348,Entire home/apt,130,3.11
Spacious 3BD/2BA - Parking Included,40.69142,-73.93481,Entire home/apt,177,3.11
in the heart of manhattan,40.76152,-73.98793,Private room,149,3.11
1 Bedroom in Top Lower East Side Address,40.71962,-73.98567,Entire home/apt,180,3.11
Private Room in Prime Brooklyn Spot,40.68983,-73.99114,Private room,80,3.11
"Large  Room in Spacious Flat , Central  Location",40.67554,-73.96835,Private room,85,3.11
"Time Square, New York City Center. Quiet Oasis!",40.75864,-73.99056,Entire home/apt,499,3.11
Soho 3BR/2BA Everything is just outside your door!,40.72347,-73.99302,Entire home/apt,650,3.11
Large Private Garden Apartment in Townhouse,40.82023,-73.92844,Entire home/apt,87,3.11
Natural light comfortable room!,40.83648,-73.85812,Private room,59,3.11
Union Square - Interior designer - Private 1 bdr,40.73405,-73.98862,Entire home/apt,299,3.11
Summer 2019 Modern 2 Bedroom Flat New York City,40.60396,-73.95761,Entire home/apt,146,3.11
"Clean, Cozy Private Room with TV Uptown Manhattan",40.83935,-73.94019,Private room,60,3.11
"Huge, One of A Kind, Artsy Loft in Greenpoint",40.73312,-73.95754,Entire home/apt,299,3.11
"Sunny bedroom, cozy townhouse in Buschwick",40.6948,-73.92253,Private room,75,3.11
Comfort of home in the center of it all!,40.69093,-73.9449,Entire home/apt,152,3.11
Comfy Cozy,40.64008,-73.89302,Entire home/apt,139,3.11
Cozy room in tranquil home in great neighborhood.,40.67471,-73.96408,Private room,60,3.11
Cozy apartment in Central Park North,40.79598,-73.94838,Entire home/apt,135,3.11
"Brooklyn, New York",40.68401,-73.9244,Entire home/apt,99,3.11
Private Cozy Room on Thompson Street,40.72783,-74.00102,Private room,89,3.11
